time	V(v_comp)	V(v_f)	V(v_ref)
1.098549000000000e-02	2.370461e+00	2.009693e+00	1.499779e+00
1.098559000000000e-02	2.370461e+00	2.009670e+00	1.500812e+00
1.098579000000000e-02	2.370461e+00	2.009624e+00	1.502877e+00
1.098619000000000e-02	2.370461e+00	2.009530e+00	1.507008e+00
1.098699000000000e-02	2.370461e+00	2.009344e+00	1.515272e+00
1.098799000000000e-02	2.370461e+00	2.009111e+00	1.525607e+00
1.098899000000000e-02	2.370461e+00	2.008878e+00	1.535948e+00
1.098999000000000e-02	2.370461e+00	2.008646e+00	1.546292e+00
1.099099000000000e-02	2.370461e+00	2.008414e+00	1.556641e+00
1.099199000000000e-02	2.370461e+00	2.008181e+00	1.566993e+00
1.099299000000000e-02	2.370461e+00	2.007949e+00	1.577349e+00
1.099399000000000e-02	2.370461e+00	2.007717e+00	1.587708e+00
1.099498999999999e-02	2.370461e+00	2.007486e+00	1.598069e+00
1.099550000000000e-02	2.370461e+00	2.007367e+00	1.603354e+00
1.099551307160382e-02	2.370461e+00	2.007365e+00	1.603489e+00
1.099553921481145e-02	2.370461e+00	2.007358e+00	1.603760e+00
1.099559150122670e-02	2.370461e+00	2.007346e+00	1.604302e+00
1.099569607405723e-02	2.370461e+00	2.007316e+00	1.605386e+00
1.099590521971827e-02	2.370461e+00	2.007233e+00	1.607553e+00
1.099613442566849e-02	2.370461e+00	2.007087e+00	1.609928e+00
1.099641367593266e-02	2.370461e+00	2.006780e+00	1.612823e+00
1.099680346026112e-02	2.370461e+00	2.006051e+00	1.616863e+00
1.099731992105822e-02	2.370461e+00	2.004433e+00	1.622216e+00
1.099801666437172e-02	2.370461e+00	2.000891e+00	1.629439e+00
1.099893679856662e-02	2.370461e+00	1.993793e+00	1.638978e+00
1.099993679856662e-02	2.370461e+00	1.982934e+00	1.649345e+00
1.100093679856662e-02	2.370461e+00	1.968669e+00	1.659712e+00
1.100193679856662e-02	2.370461e+00	1.951031e+00	1.670079e+00
1.100293679856662e-02	2.370461e+00	1.930175e+00	1.680445e+00
1.100393679856662e-02	2.370461e+00	1.906276e+00	1.690810e+00
1.100493679856662e-02	2.370461e+00	1.879802e+00	1.701173e+00
1.100550000000000e-02	2.370460e+00	1.863890e+00	1.707009e+00
1.100560000000000e-02	2.370460e+00	1.860892e+00	1.708045e+00
1.100580000000000e-02	2.370460e+00	1.854844e+00	1.710117e+00
1.100620000000000e-02	2.370459e+00	1.842598e+00	1.714261e+00
1.100700000000000e-02	2.370455e+00	1.817989e+00	1.722547e+00
1.100800000000000e-02	2.370437e+00	1.787620e+00	1.732903e+00
1.100900000000000e-02	2.370380e+00	1.758241e+00	1.743256e+00
1.101000000000000e-02	2.370207e+00	1.730259e+00	1.753604e+00
1.101100000000000e-02	2.369744e+00	1.703821e+00	1.763949e+00
1.101200000000000e-02	2.368719e+00	1.678942e+00	1.774289e+00
1.101300000000000e-02	2.366583e+00	1.655576e+00	1.784624e+00
1.101399999999999e-02	2.361772e+00	1.633656e+00	1.794954e+00
1.101499999999999e-02	2.352553e+00	1.612946e+00	1.805279e+00
1.101551000000000e-02	2.345502e+00	1.602810e+00	1.810542e+00
1.101561000000000e-02	2.343040e+00	1.600904e+00	1.811574e+00
1.101581000000000e-02	2.338085e+00	1.597129e+00	1.813637e+00
1.101621000000000e-02	2.326112e+00	1.589753e+00	1.817763e+00
1.101701000000000e-02	2.291477e+00	1.575558e+00	1.826012e+00
1.101801000000000e-02	2.224305e+00	1.558705e+00	1.836316e+00
1.101901000000000e-02	2.114789e+00	1.542859e+00	1.846613e+00
1.102001000000000e-02	1.943532e+00	1.528012e+00	1.856903e+00
1.102101000000000e-02	1.717365e+00	1.514102e+00	1.867184e+00
1.102201000000000e-02	1.476974e+00	1.501071e+00	1.877457e+00
1.102300999999999e-02	1.270271e+00	1.488864e+00	1.887720e+00
1.102400999999999e-02	1.125366e+00	1.477430e+00	1.897975e+00
1.102500999999999e-02	1.033135e+00	1.466638e+00	1.908219e+00
1.102551000000000e-02	9.995643e-01	1.461462e+00	1.913338e+00
1.102561000000000e-02	9.950428e-01	1.460469e+00	1.914361e+00
1.102581000000000e-02	9.864190e-01	1.458503e+00	1.916408e+00
1.102621000000000e-02	9.717938e-01	1.454664e+00	1.920499e+00
1.102701000000000e-02	9.504346e-01	1.447278e+00	1.928677e+00
1.102801000000000e-02	9.352007e-01	1.438515e+00	1.938890e+00
1.102901000000000e-02	9.299673e-01	1.430282e+00	1.949091e+00
1.103001000000000e-02	9.294539e-01	1.422574e+00	1.959281e+00
1.103101000000000e-02	9.295610e-01	1.415360e+00	1.969458e+00
1.103201000000000e-02	9.295390e-01	1.408609e+00	1.979623e+00
1.103301000000000e-02	9.295430e-01	1.402291e+00	1.989775e+00
1.103401000000000e-02	9.295433e-01	1.396379e+00	1.999913e+00
1.103500999999999e-02	9.295453e-01	1.390806e+00	2.010037e+00
1.103552000000000e-02	9.295269e-01	1.388083e+00	2.015196e+00
1.103562000000000e-02	9.295343e-01	1.387571e+00	2.016207e+00
1.103582000000000e-02	9.295409e-01	1.386559e+00	2.018228e+00
1.103622000000000e-02	9.295429e-01	1.384581e+00	2.022269e+00
1.103702000000000e-02	9.295427e-01	1.380782e+00	2.030344e+00
1.103802000000000e-02	9.295427e-01	1.376278e+00	2.040425e+00
1.103902000000000e-02	9.295427e-01	1.372054e+00	2.050490e+00
1.104002000000000e-02	9.295427e-01	1.368106e+00	2.060539e+00
1.104102000000000e-02	9.295426e-01	1.364417e+00	2.070572e+00
1.104202000000000e-02	9.295426e-01	1.360972e+00	2.080589e+00
1.104302000000000e-02	9.295426e-01	1.357754e+00	2.090588e+00
1.104401999999999e-02	9.295427e-01	1.354750e+00	2.100570e+00
1.104501999999999e-02	9.295427e-01	1.351924e+00	2.110534e+00
1.104552000000000e-02	9.295426e-01	1.350572e+00	2.115510e+00
1.104562000000000e-02	9.295426e-01	1.350313e+00	2.116504e+00
1.104582000000000e-02	9.295426e-01	1.349801e+00	2.118493e+00
1.104622000000000e-02	9.295426e-01	1.348802e+00	2.122468e+00
1.104702000000000e-02	9.295426e-01	1.346887e+00	2.130408e+00
1.104802000000000e-02	9.295426e-01	1.344621e+00	2.140316e+00
1.104902000000000e-02	9.295426e-01	1.342503e+00	2.150206e+00
1.105002000000000e-02	9.295426e-01	1.340530e+00	2.160075e+00
1.105102000000000e-02	9.295426e-01	1.338693e+00	2.169924e+00
1.105202000000000e-02	9.295426e-01	1.336984e+00	2.179753e+00
1.105302000000000e-02	9.295426e-01	1.335395e+00	2.189561e+00
1.105401999999999e-02	9.295426e-01	1.333919e+00	2.199348e+00
1.105501999999999e-02	9.295426e-01	1.332536e+00	2.209113e+00
1.105553000000000e-02	9.295426e-01	1.331863e+00	2.214084e+00
1.105563000000000e-02	9.295426e-01	1.331738e+00	2.215058e+00
1.105583000000000e-02	9.295426e-01	1.331489e+00	2.217006e+00
1.105623000000000e-02	9.295426e-01	1.331006e+00	2.220899e+00
1.105703000000000e-02	9.295426e-01	1.330081e+00	2.228673e+00
1.105803000000000e-02	9.295426e-01	1.328994e+00	2.238370e+00
1.105903000000000e-02	9.295426e-01	1.327984e+00	2.248044e+00
1.106003000000000e-02	9.295426e-01	1.327050e+00	2.257695e+00
1.106103000000000e-02	9.295426e-01	1.326188e+00	2.267321e+00
1.106203000000000e-02	9.295426e-01	1.325393e+00	2.276923e+00
1.106302999999999e-02	9.295426e-01	1.324661e+00	2.286500e+00
1.106402999999999e-02	9.295426e-01	1.323988e+00	2.296053e+00
1.106502999999999e-02	9.295426e-01	1.323364e+00	2.305579e+00
1.106553000000000e-02	9.295426e-01	1.323069e+00	2.310333e+00
1.106563000000000e-02	9.295426e-01	1.323014e+00	2.311283e+00
1.106583000000000e-02	9.295426e-01	1.322903e+00	2.313182e+00
1.106623000000000e-02	9.295426e-01	1.322690e+00	2.316977e+00
1.106703000000000e-02	9.295426e-01	1.322287e+00	2.324555e+00
1.106803000000000e-02	9.295426e-01	1.321818e+00	2.334003e+00
1.106903000000000e-02	9.295426e-01	1.321389e+00	2.343424e+00
1.107003000000000e-02	9.295426e-01	1.321001e+00	2.352817e+00
1.107103000000000e-02	9.295426e-01	1.320650e+00	2.362183e+00
1.107203000000000e-02	9.295426e-01	1.320335e+00	2.371521e+00
1.107303000000000e-02	9.295426e-01	1.320053e+00	2.380830e+00
1.107403000000000e-02	9.295426e-01	1.319802e+00	2.390110e+00
1.107502999999999e-02	9.295426e-01	1.319576e+00	2.399361e+00
1.107554000000000e-02	9.295426e-01	1.319470e+00	2.404068e+00
1.107564000000000e-02	9.295426e-01	1.319451e+00	2.404990e+00
1.107584000000000e-02	9.295426e-01	1.319414e+00	2.406833e+00
1.107624000000000e-02	9.295426e-01	1.319343e+00	2.410516e+00
1.107704000000000e-02	9.295426e-01	1.319213e+00	2.417866e+00
1.107804000000000e-02	9.295426e-01	1.319069e+00	2.427027e+00
1.107904000000000e-02	9.295426e-01	1.318946e+00	2.436158e+00
1.108004000000000e-02	9.295426e-01	1.318844e+00	2.445257e+00
1.108104000000000e-02	9.295426e-01	1.318762e+00	2.454325e+00
1.108204000000000e-02	9.295426e-01	1.318699e+00	2.463361e+00
1.108304000000000e-02	9.295426e-01	1.318653e+00	2.472365e+00
1.108403999999999e-02	9.295426e-01	1.318623e+00	2.481337e+00
1.108503999999999e-02	9.295426e-01	1.318606e+00	2.490275e+00
1.108554000000000e-02	9.295426e-01	1.318603e+00	2.494732e+00
1.108564000000000e-02	9.295426e-01	1.318603e+00	2.495623e+00
1.108584000000000e-02	9.295426e-01	1.318604e+00	2.497402e+00
1.108624000000000e-02	9.295426e-01	1.318607e+00	2.500958e+00
1.108704000000000e-02	9.295426e-01	1.318620e+00	2.508053e+00
1.108804000000000e-02	9.295426e-01	1.318647e+00	2.516891e+00
1.108904000000000e-02	9.295426e-01	1.318684e+00	2.525695e+00
1.109004000000000e-02	9.295426e-01	1.318732e+00	2.534464e+00
1.109104000000000e-02	9.295426e-01	1.318791e+00	2.543199e+00
1.109204000000000e-02	9.295426e-01	1.318859e+00	2.551898e+00
1.109303999999999e-02	9.295426e-01	1.318936e+00	2.560562e+00
1.109403999999999e-02	9.295426e-01	1.319022e+00	2.569189e+00
1.109503999999999e-02	9.295426e-01	1.319115e+00	2.577780e+00
1.109555000000000e-02	9.295426e-01	1.319165e+00	2.582148e+00
1.109565000000000e-02	9.295426e-01	1.319175e+00	2.583003e+00
1.109585000000000e-02	9.295426e-01	1.319196e+00	2.584713e+00
1.109625000000000e-02	9.295426e-01	1.319238e+00	2.588127e+00
1.109705000000000e-02	9.295426e-01	1.319326e+00	2.594938e+00
1.109805000000000e-02	9.295426e-01	1.319441e+00	2.603418e+00
1.109905000000000e-02	9.295426e-01	1.319562e+00	2.611861e+00
1.110005000000000e-02	9.295426e-01	1.319689e+00	2.620265e+00
1.110105000000000e-02	9.295426e-01	1.319821e+00	2.628631e+00
1.110205000000000e-02	9.295426e-01	1.319957e+00	2.636959e+00
1.110304999999999e-02	9.295426e-01	1.320099e+00	2.645247e+00
1.110404999999999e-02	9.295426e-01	1.320245e+00	2.653497e+00
1.110504999999999e-02	9.295426e-01	1.320395e+00	2.661706e+00
1.110555000000000e-02	9.295426e-01	1.320471e+00	2.665796e+00
1.110565000000000e-02	9.295426e-01	1.320486e+00	2.666613e+00
1.110585000000000e-02	9.295426e-01	1.320518e+00	2.668245e+00
1.110625000000000e-02	9.295426e-01	1.320580e+00	2.671505e+00
1.110705000000000e-02	9.295426e-01	1.320707e+00	2.678005e+00
1.110805000000000e-02	9.295426e-01	1.320868e+00	2.686094e+00
1.110905000000000e-02	9.295426e-01	1.321032e+00	2.694142e+00
1.111005000000000e-02	9.295426e-01	1.321199e+00	2.702149e+00
1.111105000000000e-02	9.295426e-01	1.321369e+00	2.710114e+00
1.111205000000000e-02	9.295426e-01	1.321542e+00	2.718038e+00
1.111305000000000e-02	9.295426e-01	1.321716e+00	2.725919e+00
1.111405000000000e-02	9.295426e-01	1.321893e+00	2.733757e+00
1.111504999999999e-02	9.295426e-01	1.322072e+00	2.741553e+00
1.111556000000000e-02	9.295426e-01	1.322164e+00	2.745513e+00
1.111566000000000e-02	9.295426e-01	1.322182e+00	2.746288e+00
1.111586000000000e-02	9.295426e-01	1.322219e+00	2.747837e+00
1.111626000000000e-02	9.295426e-01	1.322292e+00	2.750929e+00
1.111706000000000e-02	9.295426e-01	1.322438e+00	2.757092e+00
1.111806000000000e-02	9.295426e-01	1.322623e+00	2.764758e+00
1.111906000000000e-02	9.295426e-01	1.322810e+00	2.772379e+00
1.112006000000000e-02	9.295426e-01	1.322997e+00	2.779956e+00
1.112106000000000e-02	9.295426e-01	1.323186e+00	2.787488e+00
1.112206000000000e-02	9.295426e-01	1.323377e+00	2.794976e+00
1.112306000000000e-02	9.295426e-01	1.323568e+00	2.802418e+00
1.112405999999999e-02	9.295426e-01	1.323761e+00	2.809815e+00
1.112505999999999e-02	9.295426e-01	1.323955e+00	2.817166e+00
1.112556000000000e-02	9.295426e-01	1.324052e+00	2.820824e+00
1.112566000000000e-02	9.295426e-01	1.324072e+00	2.821554e+00
1.112586000000000e-02	9.295426e-01	1.324111e+00	2.823014e+00
1.112626000000000e-02	9.295426e-01	1.324189e+00	2.825926e+00
1.112706000000000e-02	9.295426e-01	1.324345e+00	2.831729e+00
1.112806000000000e-02	9.295426e-01	1.324542e+00	2.838941e+00
1.112906000000000e-02	9.295426e-01	1.324739e+00	2.846106e+00
1.113006000000000e-02	9.295426e-01	1.324937e+00	2.853224e+00
1.113106000000000e-02	9.295426e-01	1.325136e+00	2.860294e+00
1.113206000000000e-02	9.295426e-01	1.325335e+00	2.867317e+00
1.113305999999999e-02	9.295426e-01	1.325535e+00	2.874291e+00
1.113405999999999e-02	9.295426e-01	1.325735e+00	2.881217e+00
1.113505999999999e-02	9.295426e-01	1.325936e+00	2.888094e+00
1.113557000000000e-02	9.295426e-01	1.326039e+00	2.891583e+00
1.113567000000000e-02	9.295426e-01	1.326059e+00	2.892266e+00
1.113587000000000e-02	9.295426e-01	1.326099e+00	2.893630e+00
1.113627000000000e-02	9.295426e-01	1.326180e+00	2.896351e+00
1.113707000000000e-02	9.295426e-01	1.326341e+00	2.901770e+00
1.113807000000000e-02	9.295426e-01	1.326543e+00	2.908499e+00
1.113907000000000e-02	9.295426e-01	1.326746e+00	2.915179e+00
1.114007000000000e-02	9.295426e-01	1.326948e+00	2.921809e+00
1.114107000000000e-02	9.295426e-01	1.327152e+00	2.928389e+00
1.114207000000000e-02	9.295426e-01	1.327355e+00	2.934918e+00
1.114306999999999e-02	9.295426e-01	1.327558e+00	2.941397e+00
1.114406999999999e-02	9.295426e-01	1.327762e+00	2.947824e+00
1.114506999999999e-02	9.295426e-01	1.327966e+00	2.954201e+00
1.114557000000000e-02	9.295426e-01	1.328068e+00	2.957369e+00
1.114567000000000e-02	9.295426e-01	1.328088e+00	2.958002e+00
1.114587000000000e-02	9.295426e-01	1.328129e+00	2.959264e+00
1.114627000000000e-02	9.295426e-01	1.328211e+00	2.961784e+00
1.114707000000000e-02	9.295426e-01	1.328374e+00	2.966798e+00
1.114807000000000e-02	9.295426e-01	1.328578e+00	2.973019e+00
1.114907000000000e-02	9.295426e-01	1.328783e+00	2.979188e+00
1.115007000000000e-02	9.295426e-01	1.328988e+00	2.985304e+00
1.115107000000000e-02	9.295426e-01	1.329192e+00	2.991368e+00
1.115207000000000e-02	9.295426e-01	1.329397e+00	2.997379e+00
1.115307000000000e-02	9.295426e-01	1.329602e+00	3.003336e+00
1.115407000000000e-02	9.295426e-01	1.329807e+00	3.009240e+00
1.115506999999999e-02	9.295426e-01	1.330011e+00	3.015091e+00
1.115558000000000e-02	9.295426e-01	1.330116e+00	3.018054e+00
1.115568000000000e-02	9.295426e-01	1.330137e+00	3.018633e+00
1.115588000000000e-02	9.295426e-01	1.330178e+00	3.019790e+00
1.115628000000000e-02	9.295426e-01	1.330259e+00	3.022098e+00
1.115708000000000e-02	9.295426e-01	1.330423e+00	3.026687e+00
1.115808000000000e-02	9.295426e-01	1.330628e+00	3.032374e+00
1.115908000000000e-02	9.295426e-01	1.330833e+00	3.038007e+00
1.116008000000000e-02	9.295426e-01	1.331038e+00	3.043585e+00
1.116108000000000e-02	9.295426e-01	1.331243e+00	3.049109e+00
1.116208000000000e-02	9.295426e-01	1.331448e+00	3.054576e+00
1.116308000000000e-02	9.295426e-01	1.331653e+00	3.059989e+00
1.116407999999999e-02	9.295426e-01	1.331858e+00	3.065346e+00
1.116507999999999e-02	9.295426e-01	1.332062e+00	3.070646e+00
1.116558000000000e-02	9.295426e-01	1.332165e+00	3.073276e+00
1.116568000000000e-02	9.295426e-01	1.332185e+00	3.073800e+00
1.116588000000000e-02	9.295426e-01	1.332226e+00	3.074847e+00
1.116628000000000e-02	9.295426e-01	1.332308e+00	3.076933e+00
1.116708000000000e-02	9.295426e-01	1.332472e+00	3.081080e+00
1.116808000000000e-02	9.295426e-01	1.332676e+00	3.086212e+00
1.116908000000000e-02	9.295426e-01	1.332881e+00	3.091287e+00
1.117008000000000e-02	9.295426e-01	1.333086e+00	3.096305e+00
1.117108000000000e-02	9.295426e-01	1.333290e+00	3.101267e+00
1.117208000000000e-02	9.295426e-01	1.333494e+00	3.106171e+00
1.117307999999999e-02	9.295426e-01	1.333699e+00	3.111017e+00
1.117407999999999e-02	9.295426e-01	1.333903e+00	3.115806e+00
1.117507999999999e-02	9.295426e-01	1.334107e+00	3.120537e+00
1.117559000000000e-02	9.295426e-01	1.334211e+00	3.122928e+00
1.117569000000000e-02	9.295426e-01	1.334231e+00	3.123394e+00
1.117589000000000e-02	9.295426e-01	1.334272e+00	3.124327e+00
1.117629000000000e-02	9.295426e-01	1.334354e+00	3.126184e+00
1.117709000000000e-02	9.295426e-01	1.334517e+00	3.129871e+00
1.117809000000000e-02	9.295426e-01	1.334720e+00	3.134426e+00
1.117909000000000e-02	9.295426e-01	1.334924e+00	3.138923e+00
1.118009000000000e-02	9.295426e-01	1.335128e+00	3.143362e+00
1.118109000000000e-02	9.295426e-01	1.335331e+00	3.147741e+00
1.118209000000000e-02	9.295426e-01	1.335535e+00	3.152061e+00
1.118308999999999e-02	9.295426e-01	1.335738e+00	3.156322e+00
1.118408999999999e-02	9.295426e-01	1.335941e+00	3.160524e+00
1.118508999999999e-02	9.295426e-01	1.336144e+00	3.164665e+00
1.118559000000000e-02	9.295426e-01	1.336246e+00	3.166714e+00
1.118569000000000e-02	9.295426e-01	1.336266e+00	3.167122e+00
1.118589000000000e-02	9.295426e-01	1.336307e+00	3.167936e+00
1.118629000000000e-02	9.295426e-01	1.336388e+00	3.169557e+00
1.118709000000000e-02	9.295426e-01	1.336550e+00	3.172770e+00
1.118809000000000e-02	9.295426e-01	1.336753e+00	3.176732e+00
1.118909000000000e-02	9.295426e-01	1.336956e+00	3.180633e+00
1.119009000000000e-02	9.295426e-01	1.337158e+00	3.184474e+00
1.119109000000000e-02	9.295426e-01	1.337361e+00	3.188255e+00
1.119209000000000e-02	9.295426e-01	1.337563e+00	3.191975e+00
1.119309000000000e-02	9.295426e-01	1.337765e+00	3.195634e+00
1.119409000000000e-02	9.295426e-01	1.337967e+00	3.199232e+00
1.119508999999999e-02	9.295426e-01	1.338169e+00	3.202769e+00
1.119560000000000e-02	9.295426e-01	1.338272e+00	3.204549e+00
1.119570000000000e-02	9.295426e-01	1.338292e+00	3.204896e+00
1.119590000000000e-02	9.295426e-01	1.338333e+00	3.205589e+00
1.119630000000000e-02	9.295426e-01	1.338413e+00	3.206967e+00
1.119710000000000e-02	9.295426e-01	1.338575e+00	3.209693e+00
1.119810000000000e-02	9.295426e-01	1.338776e+00	3.213045e+00
1.119910000000000e-02	9.295426e-01	1.338978e+00	3.216335e+00
1.120010000000000e-02	9.295426e-01	1.339179e+00	3.219563e+00
1.120110000000000e-02	9.295426e-01	1.339380e+00	3.222730e+00
1.120210000000000e-02	9.295426e-01	1.339581e+00	3.225834e+00
1.120310000000000e-02	9.295426e-01	1.339783e+00	3.228876e+00
1.120409999999999e-02	9.295426e-01	1.339983e+00	3.231856e+00
1.120509999999999e-02	9.295426e-01	1.340184e+00	3.234773e+00
1.120560000000000e-02	9.295426e-01	1.340284e+00	3.236209e+00
1.120570000000000e-02	9.295426e-01	1.340305e+00	3.236494e+00
1.120590000000000e-02	9.295426e-01	1.340345e+00	3.237062e+00
1.120630000000000e-02	9.295426e-01	1.340425e+00	3.238192e+00
1.120710000000000e-02	9.295426e-01	1.340585e+00	3.240420e+00
1.120810000000000e-02	9.295426e-01	1.340786e+00	3.243150e+00
1.120910000000000e-02	9.295426e-01	1.340986e+00	3.245816e+00
1.121010000000000e-02	9.295426e-01	1.341186e+00	3.248420e+00
1.121110000000000e-02	9.295426e-01	1.341386e+00	3.250960e+00
1.121210000000000e-02	9.295426e-01	1.341586e+00	3.253437e+00
1.121309999999999e-02	9.295426e-01	1.341786e+00	3.255851e+00
1.121409999999999e-02	9.295426e-01	1.341985e+00	3.258202e+00
1.121509999999999e-02	9.295426e-01	1.342185e+00	3.260489e+00
1.121561000000000e-02	9.295426e-01	1.342286e+00	3.261630e+00
1.121571000000000e-02	9.295426e-01	1.342306e+00	3.261852e+00
1.121591000000000e-02	9.295426e-01	1.342346e+00	3.262294e+00
1.121631000000000e-02	9.295426e-01	1.342426e+00	3.263171e+00
1.121711000000000e-02	9.295426e-01	1.342585e+00	3.264893e+00
1.121811000000000e-02	9.295426e-01	1.342785e+00	3.266988e+00
1.121911000000000e-02	9.295426e-01	1.342983e+00	3.269020e+00
1.122011000000000e-02	9.295426e-01	1.343182e+00	3.270987e+00
1.122111000000000e-02	9.295426e-01	1.343381e+00	3.272891e+00
1.122211000000000e-02	9.295426e-01	1.343580e+00	3.274730e+00
1.122311000000000e-02	9.295426e-01	1.343778e+00	3.276506e+00
1.122411000000000e-02	9.295426e-01	1.343977e+00	3.278217e+00
1.122510999999999e-02	9.295426e-01	1.344175e+00	3.279864e+00
1.122561000000000e-02	9.295426e-01	1.344274e+00	3.280663e+00
1.122571000000000e-02	9.295426e-01	1.344294e+00	3.280821e+00
1.122591000000000e-02	9.295426e-01	1.344333e+00	3.281135e+00
1.122631000000000e-02	9.295426e-01	1.344413e+00	3.281755e+00
1.122711000000000e-02	9.295426e-01	1.344571e+00	3.282964e+00
1.122811000000000e-02	9.295426e-01	1.344769e+00	3.284418e+00
1.122911000000000e-02	9.295426e-01	1.344967e+00	3.285807e+00
1.123011000000000e-02	9.295426e-01	1.345164e+00	3.287132e+00
1.123111000000000e-02	9.295426e-01	1.345362e+00	3.288392e+00
1.123211000000000e-02	9.295426e-01	1.345559e+00	3.289587e+00
1.123311000000000e-02	9.295426e-01	1.345756e+00	3.290718e+00
1.123411000000000e-02	9.295426e-01	1.345953e+00	3.291783e+00
1.123510999999999e-02	9.295426e-01	1.346150e+00	3.292784e+00
1.123562000000000e-02	9.295426e-01	1.346251e+00	3.293270e+00
1.123572000000000e-02	9.295426e-01	1.346270e+00	3.293363e+00
1.123592000000000e-02	9.295426e-01	1.346310e+00	3.293547e+00
1.123632000000000e-02	9.295426e-01	1.346388e+00	3.293909e+00
1.123712000000000e-02	9.295426e-01	1.346546e+00	3.294600e+00
1.123812000000000e-02	9.295426e-01	1.346742e+00	3.295405e+00
1.123912000000000e-02	9.295426e-01	1.346939e+00	3.296146e+00
1.124012000000000e-02	9.295426e-01	1.347135e+00	3.296822e+00
1.124112000000000e-02	9.295426e-01	1.347331e+00	3.297432e+00
1.124212000000000e-02	9.295426e-01	1.347527e+00	3.297978e+00
1.124312000000000e-02	9.295426e-01	1.347723e+00	3.298459e+00
1.124411999999999e-02	9.295426e-01	1.347919e+00	3.298874e+00
1.124511999999999e-02	9.295426e-01	1.348115e+00	3.299224e+00
1.124562000000000e-02	9.295426e-01	1.348213e+00	3.299375e+00
1.124572000000000e-02	9.295426e-01	1.348232e+00	3.299403e+00
1.124592000000000e-02	9.295426e-01	1.348271e+00	3.299458e+00
1.124632000000000e-02	9.295426e-01	1.348350e+00	3.299559e+00
1.124712000000000e-02	9.295426e-01	1.348506e+00	3.299730e+00
1.124812000000000e-02	9.295426e-01	1.348701e+00	3.299885e+00
1.124912000000000e-02	9.295426e-01	1.348897e+00	3.299975e+00
1.125012000000000e-02	9.295426e-01	1.349092e+00	3.299999e+00
1.125112000000000e-02	9.295426e-01	1.349286e+00	3.299959e+00
1.125212000000000e-02	9.295426e-01	1.349481e+00	3.299854e+00
1.125311999999999e-02	9.295426e-01	1.349676e+00	3.299683e+00
1.125411999999999e-02	9.295426e-01	1.349871e+00	3.299447e+00
1.125511999999999e-02	9.295426e-01	1.350065e+00	3.299146e+00
1.125563000000000e-02	9.295426e-01	1.350164e+00	3.298968e+00
1.125573000000000e-02	9.295426e-01	1.350184e+00	3.298931e+00
1.125593000000000e-02	9.295426e-01	1.350222e+00	3.298855e+00
1.125633000000000e-02	9.295426e-01	1.350300e+00	3.298695e+00
1.125713000000000e-02	9.295426e-01	1.350455e+00	3.298345e+00
1.125813000000000e-02	9.295426e-01	1.350649e+00	3.297848e+00
1.125913000000000e-02	9.295426e-01	1.350843e+00	3.297286e+00
1.126013000000000e-02	9.295426e-01	1.351037e+00	3.296659e+00
1.126113000000000e-02	9.295426e-01	1.351231e+00	3.295967e+00
1.126213000000000e-02	9.295426e-01	1.351424e+00	3.295210e+00
1.126313000000000e-02	9.295426e-01	1.351618e+00	3.294388e+00
1.126413000000000e-02	9.295426e-01	1.351811e+00	3.293502e+00
1.126512999999999e-02	9.295426e-01	1.352004e+00	3.292550e+00
1.126563000000000e-02	9.295426e-01	1.352101e+00	3.292050e+00
1.126573000000000e-02	9.295426e-01	1.352120e+00	3.291948e+00
1.126593000000000e-02	9.295426e-01	1.352159e+00	3.291742e+00
1.126633000000000e-02	9.295426e-01	1.352236e+00	3.291322e+00
1.126713000000000e-02	9.295426e-01	1.352390e+00	3.290452e+00
1.126813000000000e-02	9.295426e-01	1.352583e+00	3.289306e+00
1.126913000000000e-02	9.295426e-01	1.352776e+00	3.288095e+00
1.127013000000000e-02	9.295426e-01	1.352968e+00	3.286820e+00
1.127113000000000e-02	9.295426e-01	1.353161e+00	3.285480e+00
1.127213000000000e-02	9.295426e-01	1.353353e+00	3.284075e+00
1.127313000000000e-02	9.295426e-01	1.353545e+00	3.282606e+00
1.127413000000000e-02	9.295426e-01	1.353737e+00	3.281072e+00
1.127512999999999e-02	9.295426e-01	1.353929e+00	3.279474e+00
1.127564000000000e-02	9.295426e-01	1.354027e+00	3.278635e+00
1.127574000000000e-02	9.295426e-01	1.354046e+00	3.278468e+00
1.127594000000000e-02	9.295426e-01	1.354085e+00	3.278133e+00
1.127634000000000e-02	9.295426e-01	1.354162e+00	3.277455e+00
1.127714000000000e-02	9.295426e-01	1.354315e+00	3.276068e+00
1.127814000000000e-02	9.295426e-01	1.354506e+00	3.274276e+00
1.127914000000000e-02	9.295426e-01	1.354698e+00	3.272421e+00
1.128014000000000e-02	9.295426e-01	1.354889e+00	3.270501e+00
1.128114000000000e-02	9.295426e-01	1.355080e+00	3.268518e+00
1.128214000000000e-02	9.295426e-01	1.355271e+00	3.266470e+00
1.128314000000000e-02	9.295426e-01	1.355462e+00	3.264359e+00
1.128413999999999e-02	9.295426e-01	1.355653e+00	3.262184e+00
1.128513999999999e-02	9.295426e-01	1.355844e+00	3.259945e+00
1.128564000000000e-02	9.295426e-01	1.355939e+00	3.258802e+00
1.128574000000000e-02	9.295426e-01	1.355958e+00	3.258572e+00
1.128594000000000e-02	9.295426e-01	1.355996e+00	3.258109e+00
1.128634000000000e-02	9.295426e-01	1.356073e+00	3.257175e+00
